posting_id,공사명,종목,대업종,발주처,지역약칭,기초금액,추정가격,예정가격,예정가격사정률,1순위금액,1순위사정률,1순위업체,참여업체수,개찰일,검색지역,연차구분
[R25BK00623578-000],기초 A값 수의 관내 2025년 상반기 하수도시설물 긴급보수공사 단가계약(1구역) [R25BK00623578-000],상.하수도,상.하수도,경상남도 김해시,김해,"79,992,000","72,720,000","80,819,950",1.03504,"71,315,190",1.16429,태성후렉시블,55,25/02/13 17:00,경남,1~2년전
[R25BK00624590-000],기초 A값 수의 관내 진북면 동촌마을(지산리 233-30일원) 재포장공사 [R25BK00624590-000],포장,지반조성.포장,경상남도 창원시 마산합포구 진북면,창원,"39,520,000","35,927,273","39,645,050",0.31642,"34,972,199",0.32900,아트콘 주식회사,106,25/02/13 15:00,경남,1~2년전
[R25BK00626984-000],기초 A값 수의 관내 2025년 수리계 수리시설 유지관리사업(2권역)(단가계약) [R25BK00626984-000],상.하수도/지하수,상.하수도,경상남도 고성군,고성,"75,000,000","68,181,818","75,893,250.02",1.19100,"72,184,700",9.14021,기성건설 주식회사,8,25/02/13 11:00,경남,1~2년전
[R25BK00626975-000],기초 A값 수의 관내 2025년 수리계 수리시설 유지관리사업(1권역)(단가계약) [R25BK00626975-000],상.하수도/지하수,상.하수도,경상남도 고성군,고성,"75,000,000","68,181,818","74,721,375.02",-0.37150,"65,934,750",-0.35693,주식회사 조광지질,8,25/02/13 11:00,경남,1~2년전
[R25BK00626724-000],기초 A값 수의 관내 2025년 대봉산자연휴양림 도로정비공사 [R25BK00626724-000],포장,지반조성.포장,경상남도 함양군,함양,"50,830,000","45,090,819","50,067,225",-1.50064,"44,538,710",-0.77860,주식회사 태하건설,18,25/02/13 11:00,경남,1~2년전
[R25BK00626135-000],기초 A값 수의 관내 이현동 나불2교~유곡교차로 간 도로 재포장공사 [R25BK00626135-000],포장,지반조성.포장,경상남도 진주시,진주,"45,904,920","41,731,746","45,534,300",-0.80737,"40,082,000",-0.72115,주식회사 제이케이산업건설,51,25/02/13 11:00,경남,1~2년전
[R25BK00626030-000],기초 A값 수의 관내 가호동 호탄택지 일원 도로 재포장공사 [R25BK00626030-000],포장,지반조성.포장,경상남도 진주시,진주,"32,670,000","29,700,000","32,536,925",-0.40734,"28,620,600",-0.38910,청룡개발 주식회사,51,25/02/13 11:00,경남,1~2년전
[R25BK00625619-000],기초 A값 수의 관내 진주종합경기장 인라인 경기장 보수공사 [R25BK00625619-000],포장,지반조성.포장,경상남도 진주시,진주,"203,760,000","185,236,364","204,646,900",0.43526,"180,501,550",0.45920,성도건설 주식회사,52,25/02/13 11:00,경남,1~2년전
[R25BK00624069-000],기초 A값 수의 관내 상호진출 설리지구 관광기반시설 조성공사 [R25BK00624069-000],토목/토건/철콘/포장/토공/보링.그라우팅.파일,철콘/지반조성.포장,경상남도 남해군,남해,"318,000,000","289,090,910","315,208,800",-0.87774,"279,472,181",-0.77269,삼송종합건설 주식회사,31,25/02/13 11:00,경남,1~2년전
[R25BK00620208-000],기초 A값 수의 관내 한일아파트사거리 일원 인도정비공사 [R25BK00620208-000],포장,지반조성.포장,경상남도 김해시,김해,"60,060,000","54,600,000","60,403,775",0.57238,"53,161,000",0.58611,주식회사 대안이엔씨,58,25/02/12 17:00,경남,1~2년전
[R25BK00620095-000],기초 A값 수의 관내 생림 봉림마을 일원 도로재포장공사 [R25BK00620095-000],포장,지반조성.포장,경상남도 김해시,김해,"64,000,000","58,181,818","64,475,900",0.74359,"56,834,706",0.83610,지수건설 주식회사,58,25/02/12 17:00,경남,1~2년전
[R25BK00626433-000],기초 A값 수의 관내 2025년 고성군 소규모 수도시설 유지관리공사(단가계약)(3권역) [R25BK00626433-000],상.하수도/지하수,상.하수도,경상남도 고성군 상하수도사업소,고성,"44,700,000","40,636,364","44,235,455.26",-1.03925,"39,155,000",-0.62782,주식회사 선우토건,7,25/02/12 11:00,경남,1~2년전
[R25BK00626355-000],기초 A값 수의 관내 2025년 고성군 소규모 수도시설 유지관리 공사(단가계약)(2권역) [R25BK00626355-000],상.하수도/지하수,상.하수도,경상남도 고성군 상하수도사업소,고성,"44,700,000","40,636,364","44,748,387.76",0.10825,"39,445,900",0.11386,기성건설 주식회사,7,25/02/12 11:00,경남,1~2년전
[R25BK00625017-000],기초 A값 수의 관내 2025년 고성군 소규모 수도시설 유지관리 공사(단가계약)(1권역) [R25BK00625017-000],상.하수도/지하수,상.하수도,경상남도 고성군 상하수도사업소,고성,"44,700,000","40,636,364","44,352,681.01",-0.77700,"39,290,900",-0.28133,백산개발 주식회사,7,25/02/12 11:00,경남,1~2년전
[R25BK00623945-000],기초 수의 관내 우주항공기술경영학과 교육시설 개선사업 토목공사 [R25BK00623945-000],포장,지반조성.포장,경상국립대학교,사천,"167,548,000","152,316,364","168,470,400",0.55052,"147,841,900",0.56246,하라건설 주식회사,30,25/02/12 11:00,경남,1~2년전
[R25BK00622698-000],기초 A값 수의 관내 소액수의 견적제출 안내 공고 - 2025년 도로포장 유지보수(연간단가) 공사 [R25BK00622698-000],포장,지반조성.포장,경상남도 창원시 성산구,창원,"98,460,000","89,509,091","96,999,625",-1.48322,"86,367,370",-1.42076,경진건설 주식회사,109,25/02/12 11:00,경남,1~2년전
[R25BK00621182-000],기초 A값 수의 관내 덕계천 대승1차 앞 준설공사 [R25BK00621182-000],토공,지반조성.포장,경상남도 양산시 웅상출장소,양산,"68,360,000","62,145,455","68,444,800",0.12404,"60,205,726",0.16850,주식회사다온건설,31,25/02/12 11:00,경남,1~2년전
[R25BK00621136-000],기초 A값 수의 관내 덕게천(콜핑~외산교) 준설공사(2공구) [R25BK00621136-000],토공,지반조성.포장,경상남도 양산시 웅상출장소,양산,"53,950,000","49,045,455","53,758,675",-0.35464,"47,304,280",-0.27251,주안이엔씨(주),29,25/02/12 11:00,경남,1~2년전
[R25BK00621101-000],기초 A값 수의 관내 회야강(장흥교~회야강교) 준설공 [R25BK00621101-000],토공,지반조성.포장,경상남도 양산시 웅상출장소,양산,"49,180,000","44,709,091","48,938,100",-0.49187,"43,070,000",-0.39309,주식회사 신의산업,31,25/02/12 11:00,경남,1~2년전
[R25BK00621061-000],기초 A값 수의 관내 회야강(호산교~폴바셋) 준설공사(2공구) [R25BK00621061-000],토공,지반조성.포장,경상남도 양산시 웅상출장소,양산,"33,430,000","30,390,909","33,223,050",-0.61906,"29,240,120",-0.52911,태광전력토건 주식회사,30,25/02/12 11:00,경남,1~2년전
[R25BK00620821-000],기초 A값 수의 관내 풍호초 통학로(천자로 421번길) 보도 정비공사 [R25BK00620821-000],포장,지반조성.포장,경상남도 창원시 진해구,창원,"57,420,000","52,200,000","57,623,625",0.35462,"51,275,600",0.37180,(주)정도,110,25/02/12 11:00,경남,1~2년전
[R25BK00617202-000],기초 A값 수의 관내 야로농공단지 내 도로재포장공사 (재입찰) [R25BK00617202-000],포장,지반조성.포장,경상남도 합천군,합천,"67,204,000","61,094,546","67,183,725",-0.03017,"59,117,900",-0.00733,동일건설 주식회사,11,25/02/12 11:00,경남,1~2년전
[02444],기초 수의 공개 관내 25-00사 오수관로 및 맨홀 준설 용역 [02444],상.하수도,상.하수도,해군교육사령부,창원,"11,400,000","10,575,000","11,347,240",-0.46282,"10,007,500",-0.24422,주식회사 대성건설,5,25/02/12 10:30,경남,1~2년전
[R25BK00620167-000],연기 기초 A값 수의 관내 2025년 마산회원구 도로포장 유지보수 연간단가 공사(상반기) [R25BK00620167-000],포장,지반조성.포장,경상남도 창원시 마산회원구,창원,"56,200,000","51,117,919","57,044,450",1.50258,"50,567,000",1.78825,주식회사 새길건설,105,25/02/11 14:30,경남,1~2년전
[R25BK00619882-000],연기 기초 수의 관내 FDA(산양 장촌)소규모공공하수처리시설 설치사업 수밀시험 및 CCTV조사 용역 [R25BK00619882-000],상.하수도/CCTV용역,상.하수도,경상남도 통영시,통영,"55,451,000","50,410,000","55,343,875",-0.19319,"48,769,017",-0.05710,장석건설 주식회사,2,25/02/11 14:30,경남,1~2년전
[R25BK00617846-000],연기 기초 A값 수의 관내 욕지 유동마을(유동~혼곡) 농어촌생활용수 개발사업 [R25BK00617846-000],상.하수도,상.하수도,경상남도 통영시,통영,"93,990,000","85,445,455","94,130,350",0.14932,"83,140,300",0.31574,세광건설 주식회사,16,25/02/11 14:30,경남,1~2년전
[R25BK00617621-000],연기 기초 A값 수의 관내 삼천포신항 여객터미널 주변 도로선형 개량공사 [R25BK00617621-000],포장,지반조성.포장,경상남도 사천시,사천,"107,700,000","97,909,091","108,198,700",0.46304,"96,234,970",0.48489,주식회사 와룡건설,32,25/02/11 14:30,경남,1~2년전
[R25BK00617201-000],연기 기초 A값 수의 관내 범죄예방 안심골목길 조성사업 [R25BK00617201-000],포장,지반조성.포장,경상남도 창녕군,창녕,"48,670,000","44,245,455","48,795,125",0.25708,"43,173,570",0.27429,주식회사 명보건설,15,25/02/11 14:30,경남,1~2년전
[R25BK00616716-000],연기 기초 A값 수의 관내 단장 법산마을 지방상수도 하천구간 매설공사(상하수도설비) [R25BK00616716-000],상.하수도,상.하수도,경상남도 밀양시,밀양,"29,260,000","26,600,000","29,687,225",1.46009,"26,154,230",1.59502,대일건설 주식회사,41,25/02/11 14:30,경남,1~2년전
[R25BK00616325-000],연기 기초 A값 수의 관내 소액수의 견적제출 안내공고[2025년 원이대로 S-BRT 전용차로 시설물 유지관리 단가공사] [R25BK00616325-000],포장,지반조성.포장,경상남도 창원시,창원,"145,950,000","132,681,818","144,211,075",-1.19146,"128,586,640",-1.14709,주식회사 단림,102,25/02/11 14:30,경남,1~2년전
[R25BK00615939-000],연기 기초 A값 수의 관내 소액수의 견적제출 안내공고[덕동 시내버스 공영차고지 진출입로 정비공사] [R25BK00615939-000],상.하수도,상.하수도,경상남도 창원시,창원,"94,780,000","86,163,636","94,400,475",-0.40043,"84,019,410",-0.36425,(주)홍성건설,75,25/02/11 14:30,경남,1~2년전
[R25BK00615227-000],기초 수의 관내 2025년 양산시 하수관로 준설차 단가계약 임차용역(2구역) [R25BK00615227-000],상.하수도,상.하수도,경상남도 양산시 상하수도사업소,양산,"2,337,500","63,750,000","2,328,652.57",-0.37850,"2,073,900",0.82158,자성산업(주),2,25/02/10 12:00,경남,1~2년전
[R25BK00617172-000],기초 A값 수의 관내 힐링공원 속 어린이도서관 진입도로 조성사업 [R25BK00617172-000],철콘/포장/토공/보링.그라우팅.파일,철콘/지반조성.포장,경상남도 고성군,고성,"76,680,000","69,709,091","77,712,925",1.34705,"69,012,604",1.37700,명지산업개발 주식회사,24,25/02/10 11:00,경남,1~2년전
[R25BK00617134-000],기초 A값 수의 관내 점터마을 진입도로 확포장공사 [R25BK00617134-000],포장,지반조성.포장,경상남도 고성군,고성,"59,680,000","54,254,545","59,726,150",0.07732,"52,768,000",0.12065,주식회사 화성건설,22,25/02/10 11:00,경남,1~2년전
[R25BK00617115-001],정정 기초 A값 수의 국지도30호 함안 하림지구 포장도 보수공사 [R25BK00617115-001],포장,지반조성.포장,경상남도 도로관리사업소,경남,"94,220,000","85,654,546","95,097,700",0.93154,"84,608,600",0.94881,유승개발(주),524,25/02/10 11:00,경남,1~2년전
[R25BK00617091-001],정정 기초 A값 수의 지방도 1008호 창녕 반포지구 포장도 보수공사 [R25BK00617091-001],포장,지반조성.포장,경상남도 도로관리사업소,경남,"40,590,000","36,900,000","40,460,150",-0.31991,"36,163,300",-0.31573,에코하이 주식회사,509,25/02/10 11:00,경남,1~2년전
[R25BK00614740-000],기초 수의 관내 2025년 양산시 하수관로 준설차 단가계약 임차용역(1구역) [R25BK00614740-000],상.하수도,상.하수도,경상남도 양산시 상하수도사업소,양산,"2,337,500","63,750,000","2,315,322.98",-0.94875,"2,079,300",1.08410,자성산업(주),2,25/02/10 11:00,경남,1~2년전
[R25BK00613951-000],"기초 A값 수의 관내 2025년 도로구조물(보도,점자블록 등) 유지보수공사(연간단가) [R25BK00613951-000]",포장,지반조성.포장,경상남도 창원시 마산회원구,창원,"88,735,000","80,668,182","87,965,925",-0.86671,"77,845,000",-0.85515,주식회사 대득건설,104,25/02/10 11:00,경남,1~2년전
[R25BK00613313-000],기초 A값 수의 관내 덕계7길 보도 정비공사(덕계동 1127번지 일원) [R25BK00613313-000],포장,지반조성.포장,경상남도 양산시 웅상출장소,양산,"44,660,000","40,600,000","44,311,250",-0.78091,"38,996,800",-0.76674,백산건설(주),26,25/02/10 11:00,경남,1~2년전
[R25BK00612737-000],기초 수의 관내 2025년 고성군 제2권역 소규모 수도시설 위탁관리 용역 [R25BK00612737-000],상.하수도/청소용역,상.하수도,경상남도 고성군 상하수도사업소,고성,"50,600,000","46,000,000","50,310,375",-0.57239,"44,293,910",-0.52572,주식회사 이한산업,5,25/02/10 11:00,경남,1~2년전
[R25BK00612537-001],정정 기초 수의 관내 2025년 고성군 제1권역 소규모 수도시설 위탁관리 용역 [R25BK00612537-001],상.하수도/청소용역,상.하수도,경상남도 고성군 상하수도사업소,고성,"46,500,000","42,272,730","46,856,350",0.76634,"41,431,500",1.25000,주식회사 조광지질,5,25/02/10 11:00,경남,1~2년전
[R25BK00609562-000],기초 A값 수의 관내 남해군 소규모 수도시설 지방상수도 전환사업(고사마을) [R25BK00609562-000],상.하수도,상.하수도,경상남도 남해군,남해,"151,725,000","137,931,819","153,349,625",1.07076,"136,131,500",1.34813,주식회사 한려건설,14,25/02/10 11:00,경남,1~2년전
[R25BK00613300-000],기초 A값 수의 관내 철성중학교~대평교구간 보도정비공사 [R25BK00613300-000],포장,지반조성.포장,경상남도 고성군,고성,"61,000,000","55,454,545","61,232,000",0.38032,"54,274,560",0.38358,주식회사 선우토건,22,25/02/07 11:00,경남,1~2년전
[R25BK00612431-000],기초 A값 수의 관내 화정 공모마을 진출입로 확장공사 [R25BK00612431-000],포장,지반조성.포장,경상남도 의령군,의령,"33,430,000","30,390,909","33,517,975",0.26316,"29,581,900",0.35158,성일포장건설 주식회사,15,25/02/07 11:00,경남,1~2년전
[R25BK00610518-000],기초 A값 수의 관내 2025년 상반기 마산합포구 도로포장 유지보수(단가계약) 공사 [R25BK00610518-000],포장,지반조성.포장,경상남도 창원시 마산합포구,창원,"65,836,000","59,850,910","65,683,300",-0.23194,"58,301,000",-0.22052,주식회사 성광건설,105,25/02/07 11:00,경남,1~2년전
[R25BK00609785-000],기초 A값 수의 관내 덕동물재생센터 슬러지 혼합조(2지) 준설공사 [R25BK00609785-000],상.하수도,상.하수도,경상남도 창원시 하수도사업소,창원,"57,486,000","52,260,000","57,728,200",0.42131,"50,842,917",0.57668,주식회사 선진건설,16,25/02/07 11:00,경남,1~2년전
[R25BK00609222-000],기초 A값 수의 관내 청덕 우곡마을 상수관로 개선공사 [R25BK00609222-000],상.하수도,상.하수도,경상남도 합천군 안전건설국 상하수도과,합천,"21,780,000","19,800,000","21,631,425",-0.68217,"19,028,000",-0.67722,(주)우용기계건설,24,25/02/07 11:00,경남,1~2년전
[R25BK00608888-000],수의 2025년 남해군 소규모수도시설 위탁관리 용역 [R25BK00608888-000],상.하수도/청소용역,상.하수도,경상남도 남해군,경남,"59,400,000","54,000,000","59,102,000",-0.50169,"52,047,350",-0.42978,주식회사 덕원,38,25/02/06 14:00,경남,1~2년전
[R25BK00609006-000],기초 A값 수의 관내 2025년 마산회원구 농업기반시설 준설공사(단가계약) [R25BK00609006-000],토공,지반조성.포장,경상남도 창원시 마산회원구,창원,"90,000,000","81,818,182","90,150,300",0.16700,"79,641,060",0.22470,주식회사 두신건설,65,25/02/06 11:00,경남,1~2년전
[R25BK00607949-000],기초 A값 수의 관내 2025년 진해구 구조물 유지보수(연간단가) 공사 [R25BK00607949-000],포장,지반조성.포장,경상남도 창원시 진해구,창원,"93,310,000","84,827,274","93,116,225",-0.20767,"82,332,860",-0.20580,대도산업주식회사,105,25/02/06 11:00,경남,1~2년전
[R25BK00607355-000],기초 A값 수의 관내 2025년 진해구 도로포장 유지보수(연간단가) 공사 [R25BK00607355-000],포장,지반조성.포장,경상남도 창원시 진해구,창원,"84,020,000","76,381,819","82,844,200",-1.39943,"73,474,350",-1.22471,동방건설 주식회사,106,25/02/06 11:00,경남,1~2년전
[R25BK00605654-000],기초 A값 수의 관내 2025년 상반기 마산합포구 도로구조물 유지보수(단가계약) 공사 [R25BK00605654-000],포장,지반조성.포장,경상남도 창원시 마산합포구,창원,"70,000,000","63,636,364","70,491,225",0.70175,"62,372,000",0.77185,효원플러스 주식회사,104,25/02/06 11:00,경남,1~2년전
[R25BK00600497-000],기초 A값 수의 관내 상호진출 조암 급경사지 붕괴위험지역 정비사업 [R25BK00600497-000],토목/토건/철콘/포장/토공/보링.그라우팅.파일,철콘/지반조성.포장,경상남도 통영시,통영,"350,952,000","319,120,000","353,662,275",0.77226,"314,095,000",0.81064,구룡종합건설 주식회사,31,25/02/05 14:00,경남,1~2년전
[2025-00378],기초 수의 공개 관내 상호진출 25-000사 옹벽 설치공사 [2025-00378],토목/토건/철콘/포장/토공/금속구조물.창호.온실/보링.그라우팅.파일/지붕판금.건축물조립,철콘/지반조성.포장/금속창호.지붕건축물조립,제9121부대,창원,"98,649,000","91,475,273","98,262,267",-0.39204,"86,225,000",-0.38652,주식회사 태인토건,110,25/02/05 10:30,경남,1~2년전
